step,epoch,loss,elapsed_seconds
110,1,0.7639908790588379,812.2135124206543
111,1,0.5987884402275085,816.6121242046356
112,1,0.4475541114807129,819.0293965339661
113,1,0.608910083770752,827.2482666969299
114,1,0.48299330472946167,832.2568349838257
115,1,0.624073326587677,838.7959303855896
116,1,0.7025989294052124,849.0602149963379
117,1,0.2667567729949951,856.0653038024902
118,1,0.4117612838745117,861.8221983909607
119,1,0.5777140855789185,883.6046724319458
120,1,0.8685718774795532,889.8561291694641
121,1,0.5573731660842896,896.2511470317841
122,1,0.6816703677177429,905.0886533260345
123,1,0.6978119611740112,907.83957862854
124,1,0.49582940340042114,915.5445137023926
125,1,0.5157228708267212,919.5147135257721
126,1,0.6536391973495483,925.5529048442841
127,1,0.6403776407241821,931.0013716220856
128,1,0.28588753938674927,938.9193277359009
129,1,0.4017091989517212,944.2066094875336
130,1,0.660805344581604,947.4211452007294
131,1,0.6471550464630127,953.9688401222229
132,1,0.554547905921936,962.4319083690643
133,1,0.41431623697280884,970.2185454368591
134,1,0.8112519383430481,975.335510969162
135,1,0.9298168420791626,979.7385907173157
136,1,0.4543629288673401,986.6450700759888
137,1,0.6468898057937622,991.5069851875305
138,1,0.611732006072998,1006.736894607544
139,1,0.8773778676986694,1008.5904619693756
140,1,0.9296478033065796,1013.9915974140167
141,1,0.639660120010376,1021.8513338565826
142,1,0.540899395942688,1034.0445263385773
143,1,0.6547253131866455,1039.3303196430206
144,1,0.6224814653396606,1040.556812286377
145,1,0.3980049788951874,1060.698700428009
146,1,0.7101930975914001,1063.939457654953
147,1,0.5027750730514526,1068.6073858737946
148,1,0.4904775619506836,1080.3126051425934
149,1,0.4923262298107147,1089.5163071155548
150,1,0.6307450532913208,1091.854575395584
151,1,0.6197062730789185,1093.6440851688385
152,1,0.597309410572052,1097.571326971054
153,1,0.6702282428741455,1107.9129161834717
154,1,0.6527310609817505,1111.319587469101
155,1,0.5015785098075867,1118.6881258487701
156,1,0.7881996035575867,1122.4341700077057
157,1,0.4931235909461975,1125.1847286224365
158,1,0.6413587927818298,1129.9430825710297
159,1,0.4854605197906494,1134.470193862915
160,1,0.5294310450553894,1137.5745980739594
161,1,0.4903727173805237,1145.241649389267
162,1,0.7840882539749146,1155.9318852424622
163,1,0.7654255628585815,1165.7427175045013
164,1,0.34839147329330444,1168.8324732780457
165,1,0.40625280141830444,1174.296410560608
166,1,0.6070806384086609,1188.3366510868073
167,1,0.6426563262939453,1194.7727975845337
168,1,0.36745184659957886,1200.647701740265
169,1,0.4745450019836426,1202.8746891021729
170,1,0.7762666344642639,1207.1364924907684
171,1,0.4226579964160919,1215.299078464508
172,1,1.118384838104248,1219.1509606838226
173,1,0.5612658262252808,1222.5838239192963
174,1,0.7419577836990356,1225.8368647098541
175,1,0.5374070405960083,1230.1847443580627
176,1,0.5109309554100037,1242.8655486106873
177,1,0.3936493992805481,1247.323882341385
178,1,0.8290096521377563,1281.3776862621307
179,1,0.5059681534767151,1284.2204082012177
180,1,0.7358592748641968,1286.311512708664
181,1,0.5869179964065552,1291.5814785957336
182,1,0.5724859237670898,1298.0357937812805
183,1,0.4035302698612213,1303.6918013095856
184,1,0.2679401934146881,1306.9009068012238
185,1,0.7789729833602905,1313.8641903400421
186,1,0.5636621117591858,1316.8868424892426
187,1,0.8653279542922974,1323.4314324855804
188,1,0.6488113403320312,1327.7815384864807
189,1,0.3442980647087097,1335.7192287445068
190,1,0.37274742126464844,1342.1141691207886
191,1,0.6403510570526123,1366.2108290195465
192,1,0.7309448719024658,1369.831206560135
193,1,0.5315226912498474,1374.4110946655273
194,1,0.8716995120048523,1381.447135925293
195,1,0.41749823093414307,1390.2017195224762
196,1,0.5591805577278137,1395.556119441986
197,1,0.3968610167503357,1401.2577304840088
198,1,0.8456647396087646,1404.97043633461
199,1,0.4964006543159485,1409.635252714157
200,1,0.45462802052497864,1419.4581439495087
201,1,0.5938624143600464,1425.86567735672
202,1,0.725500226020813,1442.7221715450287
203,1,0.4575413465499878,1448.0849978923798
204,1,0.345739483833313,1451.8256809711456
205,1,0.7628229260444641,1457.0354216098785
206,1,0.5304025411605835,1465.318515777588
207,1,0.5716083645820618,1468.7320132255554
208,1,0.3676825165748596,1471.9829587936401
209,1,0.3938044309616089,1491.644760608673
210,1,0.44826483726501465,1498.4251012802124
211,1,0.5520707368850708,1503.1589641571045
212,1,0.6315377950668335,1505.379025220871
213,1,0.4525578022003174,1511.5106270313263
214,1,0.2941547632217407,1520.8873479366302
215,1,0.9719979763031006,1526.5953578948975
216,1,0.2975488603115082,1536.0704491138458
217,1,0.3703218996524811,1537.3241941928864
218,1,0.512832522392273,1547.394080877304
219,1,0.2612673342227936,1549.7756328582764
220,1,0.6375693082809448,1558.3665583133698
221,1,0.5721105337142944,1565.2386915683746
222,1,0.6284743547439575,1567.9908142089844
223,1,0.5683212280273438,1576.1991028785706
224,1,0.367872953414917,1578.4436514377594
225,1,0.34037071466445923,1581.5707767009735
226,1,0.5866708755493164,1587.77841091156
227,1,0.32570579648017883,1593.6034696102142
228,1,1.2773816585540771,1614.9212749004364
229,1,0.4147835373878479,1620.2370510101318
230,1,0.6731122732162476,1623.9529435634613
231,1,0.4731394350528717,1632.5442044734955
232,1,0.5513020753860474,1643.4085085391998
233,1,0.6513667106628418,1645.800874710083
234,1,0.47096168994903564,1648.83291721344
235,1,0.4339858889579773,1652.7619321346283
236,1,0.5194162726402283,1657.1815497875214
237,1,0.3479793071746826,1659.1746435165405
238,1,1.2863017320632935,1663.7311997413635
239,1,0.8113922476768494,1666.4557211399078
240,1,0.49142396450042725,1668.1606831550598
241,1,0.5206775069236755,1677.0010948181152
242,1,0.6293179392814636,1681.433542728424
243,1,0.7468845248222351,1695.8968539237976
244,1,0.7063500881195068,1699.553248167038
245,1,0.5120121240615845,1703.448846578598
246,1,0.22611954808235168,1707.8860838413239
247,1,0.5622307658195496,1709.8988664150238
248,1,0.49320563673973083,1721.2181839942932
249,1,0.7176271677017212,1723.0333585739136
250,1,0.5441517233848572,1733.4030191898346
251,1,0.46488499641418457,1738.3783593177795
252,1,0.656114935874939,1742.098377943039
253,1,0.6994808316230774,1755.0275473594666
254,1,0.4271512031555176,1757.9015395641327
255,1,0.5333446264266968,1762.6548659801483
256,1,0.3440133333206177,1771.9126045703888
257,1,0.6327154040336609,1775.3535568714142
258,1,0.26176658272743225,1777.448608160019
259,1,0.5637785196304321,1782.3837540149689
260,1,0.5743019580841064,1788.0186350345612
261,1,0.7286145687103271,1792.8958473205566
262,1,0.8458099961280823,1796.831624507904
263,1,0.29040056467056274,1799.1735532283783
264,1,0.33253875374794006,1805.7859027385712
265,1,0.4972585439682007,1815.1656081676483
266,1,0.3380199074745178,1818.7793717384338
267,1,0.536624550819397,1828.7054905891418
268,1,0.4917283058166504,1854.319184064865
269,1,0.3975701332092285,1879.6773698329926
270,1,0.33973678946495056,1883.6898546218872
271,1,0.5970067977905273,1888.7077894210815
272,1,0.6251906156539917,1892.4256279468536
273,1,0.2979242503643036,1898.2872409820557
274,1,0.4696230888366699,1903.9304902553558
275,1,0.5973681807518005,1909.9937584400177
276,1,0.5451201796531677,1914.9698235988617
277,1,0.5282263159751892,1918.233822107315
278,1,0.2990211248397827,1924.6740176677704
279,1,0.30117928981781006,1927.427579164505
280,1,0.7003872394561768,1930.3001191616058
281,1,0.5195637941360474,1949.9230420589447
282,1,0.5903907418251038,1955.8219509124756
283,1,0.3191379904747009,1959.083652973175
284,1,0.6550439596176147,1961.377940416336
285,1,0.3305939733982086,1967.2223517894745
286,1,0.6844990849494934,1977.8458061218262
287,1,0.43271052837371826,1981.8172807693481
288,1,0.6806309223175049,1993.473459482193
289,1,0.40244078636169434,1999.550010919571
290,1,0.538512110710144,2002.6028225421906
291,1,0.552520751953125,2006.25430226326
292,1,0.43959566950798035,2008.675208568573
293,1,0.4720839560031891,2073.8743681907654
294,1,0.6173909902572632,2084.4242510795593
295,1,0.7765001654624939,2090.606425046921
296,1,0.659502387046814,2098.754957675934
297,1,0.5542542934417725,2108.2105598449707
298,1,0.6469011306762695,2114.8146426677704
299,1,0.31065481901168823,2119.7802324295044
300,1,0.3867185711860657,2124.3395383358
301,1,0.8808342218399048,2143.883761882782
302,1,0.5707390308380127,2152.7179098129272
303,1,0.2656998634338379,2155.5883967876434
304,1,0.4412086606025696,2158.4749851226807
305,1,0.31548812985420227,2165.9044647216797
306,1,0.4011129140853882,2171.1310675144196
307,1,0.36343494057655334,2178.532259464264
308,1,0.32817715406417847,2182.059202194214
309,1,0.3119104504585266,2186.437441587448
310,1,0.3301987051963806,2189.785808324814
311,1,0.49250146746635437,2194.5154225826263
312,1,0.31244325637817383,2202.7788474559784
313,1,0.34105736017227173,2206.4071114063263
314,1,0.44600582122802734,2210.3377463817596
315,1,0.398053377866745,2213.0689034461975
316,1,0.6317159533500671,2216.783076286316
317,1,0.8627041578292847,2224.5721323490143
318,1,0.17898006737232208,2229.2852284908295
319,1,0.2595381438732147,2239.3603274822235
320,1,0.42926210165023804,2243.2390797138214
321,1,0.37447747588157654,2251.6107065677643
322,1,0.639477014541626,2256.6172778606415
323,1,0.6032853126525879,2263.934468269348
324,1,0.7572996616363525,2270.1025171279907
325,1,0.3901733160018921,2278.9781217575073
326,1,0.7094407081604004,2280.833976984024
327,1,0.681442141532898,2288.171859025955
328,1,0.47251346707344055,2294.714975118637
329,1,0.5399348735809326,2298.5924303531647
330,1,0.2616651654243469,2301.3181438446045
331,1,0.6694743633270264,2307.3331413269043
332,1,0.6884608268737793,2334.205134153366
333,1,0.48703181743621826,2338.7349643707275
334,1,0.5215656757354736,2341.9970026016235
335,1,0.6284634470939636,2355.667993068695
336,1,0.4289267957210541,2359.063127040863
337,1,0.30191075801849365,2363.4483909606934
338,1,0.22320780158042908,2366.574645280838
339,1,0.3287571668624878,2372.5995259284973
340,1,0.44318777322769165,2380.402960538864
341,1,0.557108998298645,2383.126437187195
342,1,0.6431977152824402,2385.8562908172607
343,1,0.575785219669342,2394.2315702438354
344,1,0.4636303782463074,2395.7311980724335
345,1,0.32971692085266113,2401.375245332718
346,1,0.4315173625946045,2405.3512756824493
347,1,0.4919489026069641,2419.247807741165
348,1,0.8291907906532288,2421.635712623596
349,1,0.3418649435043335,2427.330807209015
350,1,0.4092394709587097,2439.6585907936096
351,1,0.4728245735168457,2444.9425008296967
352,1,0.27926960587501526,2447.100285768509
353,1,0.4635591208934784,2449.0517766475677
354,1,0.8257119655609131,2453.028074502945
355,1,0.39699819684028625,2457.0505192279816
356,1,0.47033819556236267,2463.2033603191376
357,1,0.5430907607078552,2474.4829947948456
358,1,0.27901971340179443,2478.834724664688
359,1,0.4299389123916626,2483.7042467594147
360,1,0.394511878490448,2486.5754170417786
361,1,0.1468440443277359,2500.135637283325
362,1,0.24496454000473022,2503.2096235752106
363,1,0.37181705236434937,2512.975670814514
364,1,0.617949366569519,2519.5065376758575
365,1,0.45604485273361206,2532.445770740509
366,1,0.609407901763916,2536.376609325409
367,1,0.3195294737815857,2541.657777070999
368,1,0.7742823362350464,2548.6005799770355
369,1,0.5705578327178955,2562.25856924057
370,1,0.6036776900291443,2566.96857213974
371,1,0.45009493827819824,2588.8667776584625
372,1,0.5773099660873413,2593.437329530716
373,1,0.540280818939209,2596.641544818878
374,1,0.7045015692710876,2604.615625858307
375,1,0.22774876654148102,2606.749613046646
376,1,0.4339895248413086,2632.641341686249
377,1,0.4525211751461029,2667.2469000816345
378,1,0.5119994282722473,2677.1973700523376
379,1,0.29242268204689026,2681.6083657741547
380,1,0.3805902600288391,2690.4269573688507
381,1,0.4134475588798523,2696.2076966762543
382,1,0.18128859996795654,2700.8378529548645
383,1,0.6760063767433167,2712.0712988376617
384,1,0.4983731806278229,2717.4320256710052
385,1,0.6182438135147095,2726.014045715332
386,1,0.7993181347846985,2730.3490278720856
387,1,0.36186182498931885,2735.5708141326904
388,1,0.1780095100402832,2743.7156870365143
389,1,1.2848334312438965,2748.5861043930054
390,1,0.29363778233528137,2758.2046604156494
391,1,0.35375499725341797,2765.027093887329
392,1,0.39234232902526855,2770.0354034900665
393,1,0.4970768690109253,2777.078576564789
394,1,0.34627965092658997,2785.932740211487
395,1,0.32183837890625,2793.8646624088287
396,1,0.5686191320419312,2802.3011219501495
397,1,0.4779382646083832,2803.527768611908
398,1,0.48562532663345337,2813.7640471458435
399,1,0.18579919636249542,2821.4276039600372
400,1,0.3960567116737366,2823.4480760097504
401,1,0.4426068663597107,2829.2835206985474
402,1,0.5855542421340942,2861.31316280365
403,1,0.5491923689842224,2864.9699680805206
404,1,0.23239044845104218,2868.536735534668
405,1,0.2257433831691742,2871.796268939972
406,1,0.5929630398750305,2874.6610713005066
407,1,0.5141663551330566,2882.7955141067505
408,1,0.43848082423210144,2892.273366212845
409,1,0.3477189242839813,2896.026859998703
410,1,0.6401157379150391,2903.028012752533
411,1,0.4641668200492859,2907.6505448818207
412,1,0.4460310637950897,2915.9935190677643
413,1,0.3076648712158203,2922.654380083084
414,1,0.392085462808609,2925.6766300201416
415,1,0.529242992401123,2928.778153896332
416,1,0.49066799879074097,2939.428685903549
417,1,0.597461462020874,2944.3006620407104
418,1,0.8042452335357666,2947.3919866085052
419,1,0.5269096493721008,2953.8508672714233
420,1,0.40695852041244507,2962.282011270523
421,1,0.3919520974159241,2965.4862847328186
422,1,0.5067938566207886,2971.6171686649323
423,1,0.23279538750648499,2989.5796892642975
424,1,0.3926951587200165,2993.2408788204193
425,1,0.3289099931716919,3013.5373017787933
426,1,0.33046191930770874,3021.7442393302917
427,1,0.4422052800655365,3029.4060299396515
428,1,0.3484947085380554,3038.57319355011
429,1,0.31685349345207214,3048.427211046219
430,1,0.7442246675491333,3062.7955911159515
431,1,0.2906939685344696,3070.926008462906
432,1,0.5412133932113647,3077.176436662674
433,1,0.3866537809371948,3083.342675924301
434,1,0.33250561356544495,3085.586929798126
435,1,0.6517248153686523,3093.8276028633118
436,1,0.4097495675086975,3096.941385984421
437,1,0.47564697265625,3102.828545331955
438,1,0.6419068574905396,3104.370839357376
439,1,0.5330150127410889,3110.9042382240295
440,1,0.3671242296695709,3113.9587540626526
441,1,0.22411304712295532,3121.683179140091
442,1,0.5869781374931335,3125.947694540024
443,1,0.41198137402534485,3136.8348705768585
444,1,0.3838459253311157,3161.7926108837128
445,1,0.34364548325538635,3165.9936385154724
446,1,0.5390830039978027,3168.724471092224
447,1,0.5022766590118408,3183.8647694587708
448,1,0.3634635806083679,3187.113066673279
449,1,0.3362765908241272,3195.3156604766846
450,1,0.4051783084869385,3199.811336517334
451,1,0.39356154203414917,3206.0638678073883
452,1,0.32610827684402466,3208.59991979599
453,1,0.42186790704727173,3214.6822481155396
454,1,0.3068760335445404,3219.435772418976
455,1,0.3571808338165283,3226.274107694626
456,1,0.6290350556373596,3231.5150787830353
457,1,0.4950374364852905,3237.592527627945
458,1,0.5616049766540527,3291.4360978603363
459,1,1.0899890661239624,3300.241124153137
460,1,0.4282611608505249,3304.9934718608856
461,1,0.2370116114616394,3308.875603914261
462,1,0.5132280588150024,3312.197874546051
463,1,0.2588678002357483,3316.042738676071
464,1,0.6876420378684998,3321.271318912506
465,1,0.5019992589950562,3333.2256133556366
466,1,0.40158209204673767,3340.196662425995
467,1,0.4147789478302002,3348.3186089992523
468,1,0.6754100322723389,3353.6724915504456
469,1,0.5310582518577576,3358.4180583953857
470,1,0.40600505471229553,3366.307582616806
471,1,0.44693076610565186,3371.377527952194
472,1,0.6059496402740479,3380.8353400230408
473,1,0.39059609174728394,3404.398222208023
474,1,0.3179357349872589,3413.677362680435
475,1,0.47163474559783936,3420.342159986496
476,1,0.4283373951911926,3421.613652229309
477,1,0.4244656562805176,3427.2678351402283
478,1,0.4642052948474884,3430.405160665512
479,1,0.3554200530052185,3435.3730187416077
480,1,0.39345818758010864,3437.7609252929688
481,1,0.6553460359573364,3448.76357793808
482,1,0.39670825004577637,3453.038883447647
483,1,0.6601642966270447,3484.6167845726013
484,1,0.3669698238372803,3487.3020792007446
485,1,0.5949722528457642,3490.634343147278
486,1,0.28999200463294983,3493.654579639435
487,1,0.5155037641525269,3494.905979156494
488,1,0.4477718472480774,3498.129856824875
489,1,0.5644146203994751,3501.573155403137
490,1,0.35239043831825256,3506.8915412425995
491,1,0.579937756061554,3520.0636348724365
492,1,0.40663737058639526,3522.0706083774567
493,1,0.34293365478515625,3531.8826715946198
494,1,0.32752519845962524,3534.1170308589935
495,1,0.18706132471561432,3536.444324731827
496,1,0.23874881863594055,3540.832459449768
497,1,0.5136895179748535,3577.742292165756
498,1,0.36931300163269043,3588.915897130966
499,1,0.4778418242931366,3592.925825357437
500,1,0.5106582045555115,3600.598284482956
501,1,0.6160386800765991,3604.324402332306
502,1,0.5212053060531616,3610.8678770065308
503,1,0.1710044890642166,3663.3878993988037
504,1,0.4018891453742981,3691.145171880722
505,1,0.537569522857666,3698.0764145851135
506,1,0.6092970371246338,3729.3070890903473
507,1,0.5710607767105103,3734.1668519973755
508,1,0.3706737160682678,3739.947639942169
509,1,0.43189311027526855,3756.3450706005096
510,1,0.4278201460838318,3762.340986728668
511,1,0.2561420798301697,3766.0027992725372
512,1,0.61936354637146,3768.725572824478
513,1,0.6072481870651245,3780.516228199005
514,1,0.27449849247932434,3813.0216195583344
515,1,0.6644716262817383,3816.309250354767
516,1,0.6352203488349915,3824.030016183853
517,1,0.28131887316703796,3827.562564611435
518,1,0.3880442678928375,3834.059673309326
519,1,0.47152644395828247,3839.4152641296387
520,1,0.5343453884124756,3845.5689175128937
521,1,0.4819013476371765,3853.8485355377197
522,1,0.40779006481170654,3858.5261936187744
523,1,0.19110402464866638,3861.92015004158
524,1,0.33009475469589233,3865.349419116974
525,1,0.3665207624435425,3879.405392885208
526,1,0.46493610739707947,3886.869388103485
527,1,0.4222615957260132,3891.075437307358
528,1,0.5925685167312622,3894.4861776828766
529,1,0.3171806037425995,3903.6472499370575
530,1,0.47973597049713135,3909.3509209156036
531,1,0.4908655285835266,3914.0980236530304
532,1,0.7676961421966553,3919.3203229904175
533,1,0.1351427435874939,3923.679065465927
534,1,0.5515347719192505,3926.9326384067535
535,1,0.34377554059028625,3929.6855051517487
536,1,0.4168268144130707,3931.50172829628
537,1,0.42149364948272705,3937.281523704529
538,1,0.3860413134098053,3941.0363821983337
539,1,0.39871031045913696,3949.5773832798004
540,1,1.0013782978057861,3959.2434120178223
541,1,0.5610211491584778,3963.8027908802032
542,1,0.45005345344543457,3965.4823689460754
543,1,0.5611821413040161,3969.694365978241
544,1,0.3706563711166382,3977.672831773758
545,1,0.3917551040649414,3985.8157274723053
546,1,0.830550491809845,4006.272965669632
547,1,0.608737051486969,4009.6233761310577
548,1,0.4236485958099365,4013.0324676036835
549,1,0.40812942385673523,4018.8598232269287
550,1,0.3784734010696411,4021.1675934791565
551,1,0.42781955003738403,4024.7975363731384
552,1,0.525750458240509,4028.8060240745544
553,1,0.4924883246421814,4033.2242455482483
554,1,0.3413443863391876,4038.213817834854
555,1,0.4420326352119446,4046.1253027915955
556,1,0.28081637620925903,4050.6489362716675
557,1,0.5900478363037109,4053.6891515254974
558,1,0.3317093849182129,4058.3793580532074
559,1,0.47645244002342224,4087.392313480377
560,1,0.531947135925293,4097.987426519394
561,1,0.6289392709732056,4106.195745706558
562,1,1.3787182569503784,4126.790047645569
563,1,0.19049131870269775,4130.11781334877
564,1,0.6647351384162903,4152.8702511787415
565,1,0.27595019340515137,4156.23078417778
566,1,0.43844592571258545,4160.060126543045
567,1,0.2847592234611511,4164.275177717209
568,1,0.31439581513404846,4168.156383752823
569,1,0.4240737557411194,4172.163576841354
570,1,0.4825853705406189,4176.833349943161
571,1,0.7084437012672424,4185.609853506088
572,1,0.5811135768890381,4189.927277803421
573,1,0.6125181317329407,4194.317329883575
574,1,0.8396454453468323,4199.385089159012
575,1,0.7164586782455444,4201.802843093872
576,1,0.5591742992401123,4219.367496728897
577,1,0.45549339056015015,4222.446025133133
578,1,0.3981519937515259,4227.44611620903
579,1,0.4125590920448303,4231.313584327698
580,1,0.3516967296600342,4235.881976604462
581,1,0.37726712226867676,4249.860471010208
582,1,0.3268851637840271,4257.703852176666
583,1,0.2138500213623047,4285.868336677551
584,1,0.4268262982368469,4304.783030509949
585,1,0.3820815980434418,4307.508988142014
586,2,0.38483312726020813,4312.869912385941
587,2,0.707535982131958,4317.080677509308
588,2,0.3976036310195923,4321.417179346085
589,2,0.5393367409706116,4325.425425052643
590,2,0.4690600037574768,4336.422815799713
591,2,0.2520323395729065,4341.18000459671
592,2,0.2179814577102661,4344.52604341507
593,2,0.25762754678726196,4353.300960302353
594,2,0.6720993518829346,4356.821816444397
595,2,0.22290416061878204,4358.545542001724
596,2,0.22858627140522003,4367.138182401657
597,2,0.19281597435474396,4370.361043930054
598,2,0.3399299085140228,4373.7737448215485
599,2,0.23819082975387573,4380.774097442627
600,2,0.5797863006591797,4389.056584119797
601,2,0.33826833963394165,4392.010143995285
602,2,0.29142680764198303,4395.138916492462
603,2,0.25440043210983276,4403.350293159485
604,2,0.41455692052841187,4408.759062767029
605,2,0.5422573089599609,4420.421352148056
606,2,0.28900501132011414,4422.809782028198
607,2,0.18627005815505981,4427.3702211380005
608,2,0.2490253895521164,4433.158830404282
609,2,0.4394686818122864,4438.491487503052
610,2,0.444897323846817,4458.106202840805
611,2,0.20693182945251465,4462.0674731731415
612,2,0.3470282256603241,4464.802783250809
613,2,0.31289389729499817,4468.379452943802
614,2,0.2582705318927765,4471.597682714462
615,2,0.5900933146476746,4474.328367233276
616,2,0.41712307929992676,4479.736410617828
617,2,0.2797146439552307,4485.5109260082245
618,2,0.40306156873703003,4490.478193998337
619,2,0.22286374866962433,4495.447964668274
620,2,0.4112944006919861,4500.203156232834
621,2,0.33723101019859314,4508.782422304153
622,2,0.3697766065597534,4513.09775185585
623,2,0.28165149688720703,4520.1150023937225
624,2,0.5335161685943604,4527.445525169373
625,2,0.4332273006439209,4531.651547670364
626,2,0.2439938187599182,4537.680477142334
627,2,0.35969096422195435,4540.700865507126
628,2,0.3228420615196228,4551.358426809311
629,2,0.1937439739704132,4558.024273395538
630,2,0.228067085146904,4566.621596813202
631,2,0.292488157749176,4569.5883548259735
632,2,0.18629956245422363,4571.872636318207
633,2,0.30061566829681396,4585.9244656562805
634,2,0.3852795362472534,4590.861456394196
635,2,0.2966734766960144,4593.728992938995
636,2,0.5351355075836182,4601.591633081436
637,2,0.19651633501052856,4607.309049129486
638,2,0.2789352238178253,4609.06289935112
639,2,0.19307026267051697,4621.412221670151
640,2,0.1836693286895752,4626.395113945007
641,2,0.36817601323127747,4636.63294839859
642,2,0.25764408707618713,4640.069296360016
643,2,0.23030126094818115,4667.81490445137
644,2,0.2846594452857971,4676.527288913727
645,2,0.32203441858291626,4684.973832845688
646,2,0.30459660291671753,4686.75377202034
647,2,0.5388820767402649,4701.223529338837
648,2,0.3565319776535034,4713.033021688461
649,2,0.21739472448825836,4717.472568273544
650,2,0.6145684123039246,4719.94497013092
651,2,0.3037538528442383,4728.783457517624
652,2,0.42002373933792114,4730.785370588303
653,2,0.22366398572921753,4737.166448831558
654,2,0.22122982144355774,4740.491303920746
655,2,0.37707483768463135,4746.247459888458
