global_step,epoch,train_loss,cumulative_elapsed_seconds
138,1,0.9747223854064941,438.7541432380676
139,1,0.46571189165115356,440.54410099983215
140,1,0.3565334975719452,451.9260325431824
141,1,0.8388965129852295,454.2295949459076
142,1,0.2978869676589966,455.4841616153717
143,1,0.5661900639533997,484.5375096797943
144,1,0.3174513578414917,485.8513996601105
145,1,0.5008668303489685,487.3237247467041
146,1,0.2563663423061371,488.91674971580505
147,1,0.6155948638916016,490.4507095813751
148,1,0.629629373550415,492.7859597206116
149,1,0.5584062933921814,494.5677182674408
150,1,0.939788818359375,496.6662266254425
151,1,0.6506316661834717,498.4800639152527
152,1,0.8604962229728699,500.0008759498596
153,1,1.2057268619537354,502.38457226753235
154,1,0.4807392954826355,503.97427344322205
155,1,0.43413132429122925,505.50010347366333
156,1,0.3244003653526306,507.4250900745392
157,1,0.4870947599411011,539.3074133396149
158,1,0.6006487607955933,543.0346367359161
159,1,0.518808126449585,546.1401093006134
160,1,0.5521031618118286,547.5490851402283
161,1,0.9212579727172852,549.8732957839966
162,1,0.6705259084701538,552.1032993793488
163,1,0.6487445831298828,554.0851109027863
164,1,0.2592058777809143,555.4951493740082
165,1,0.8164052963256836,557.2294991016388
166,1,0.7249305844306946,558.8453080654144
167,1,0.3677927255630493,570.0264890193939
168,1,0.9616047143936157,571.5079562664032
169,1,0.45567697286605835,573.717779636383
170,1,1.0096960067749023,576.1313736438751
171,1,0.7396589517593384,577.8872671127319
172,1,0.46025896072387695,580.9349794387817
173,1,0.5511589050292969,582.6655354499817
174,1,0.14692765474319458,587.9879865646362
175,1,0.7743017673492432,591.0876476764679
176,1,0.37589171528816223,592.4835999011993
177,1,0.471854567527771,593.89173579216
178,1,0.48898541927337646,595.7095694541931
179,1,0.555374801158905,599.1026520729065
180,1,0.469135582447052,601.0416901111603
181,1,0.12033972144126892,602.7058463096619
182,1,0.764185905456543,605.003276348114
183,1,0.5665753483772278,606.7297117710114
184,1,0.6249699592590332,608.3510954380035
185,1,1.1217032670974731,610.4139955043793
186,1,0.5713648200035095,617.8285915851593
187,1,0.5076683759689331,620.3140754699707
188,1,0.6349128484725952,623.2792339324951
189,1,0.6638219356536865,625.6074593067169
190,1,0.7341161966323853,633.1524765491486
191,1,0.7433350086212158,637.922828912735
192,1,0.5070585012435913,639.9286298751831
193,1,0.5310124158859253,641.4340550899506
194,1,0.4803946018218994,644.5063462257385
195,1,0.6629784107208252,646.9907078742981
196,1,0.571582555770874,648.3754005432129
197,1,0.786669909954071,651.2298300266266
198,1,0.5080040693283081,653.5609855651855
199,1,0.8010172247886658,656.6260709762573
200,1,0.6702923774719238,658.2483565807343
201,1,0.39023423194885254,661.602778673172
202,1,0.3218614161014557,663.7332842350006
203,1,0.5891222953796387,677.6823287010193
204,1,0.5019605755805969,679.3027400970459
205,1,0.511205792427063,683.1356041431427
206,1,0.7514645457267761,686.8007357120514
207,1,0.5794979929924011,691.3764131069183
208,1,0.3841667175292969,693.5173873901367
209,1,0.7188373804092407,695.4531381130219
210,1,0.5576553344726562,697.9082236289978
211,1,0.5763577222824097,699.4107890129089
212,1,0.6679501533508301,701.0834949016571
213,1,0.6384732127189636,703.150367975235
214,1,0.4908360242843628,704.5985291004181
215,1,0.41267433762550354,707.4376730918884
216,1,0.6903647184371948,710.4727716445923
217,1,0.686262309551239,712.6022334098816
218,1,0.5778766870498657,715.0198740959167
219,1,0.42108094692230225,717.0831694602966
220,1,0.6468827724456787,718.427830696106
221,1,0.5519559979438782,719.8293843269348
222,1,0.74547278881073,721.2391085624695
223,1,0.6459306478500366,722.6490390300751
224,1,0.49110648036003113,724.1232810020447
225,1,0.534652590751648,726.0596935749054
226,1,0.6202829480171204,727.3821971416473
227,1,0.318749338388443,728.7651512622833
228,1,0.4629523754119873,730.1552734375
229,1,0.9717402458190918,733.4907116889954
230,1,0.45868611335754395,734.8795638084412
231,1,0.7228652238845825,736.4972541332245
232,1,1.0709753036499023,738.9262993335724
233,1,0.4339050352573395,741.621746301651
234,1,0.7168256044387817,742.5542328357697
235,1,0.6217787265777588,745.579995393753
236,1,0.5135480165481567,746.9651823043823
237,1,0.5658358335494995,748.5818123817444
238,1,0.25702399015426636,749.8427703380585
239,1,0.6298837661743164,752.2291731834412
240,1,0.4531320631504059,754.2100698947906
241,1,0.5977679491043091,755.8714275360107
242,1,0.4474412500858307,758.2840881347656
243,1,0.6362149715423584,762.6453227996826
244,1,0.8962534666061401,764.7177555561066
245,1,0.6238607168197632,766.6553654670715
246,1,0.7624192237854004,768.5876834392548
247,1,0.6526015996932983,770.5735461711884
248,1,0.4317849278450012,771.8509137630463
249,1,0.6892191767692566,773.5073833465576
250,1,0.5060831308364868,776.3824858665466
251,1,0.29381465911865234,777.9057495594025
252,1,0.44006505608558655,779.8923075199127
253,1,0.1552967131137848,782.108589887619
254,1,0.5608843564987183,798.450483083725
255,1,0.27632614970207214,800.5420291423798
256,1,0.3578682541847229,801.8198609352112
257,1,0.32866260409355164,803.3229236602783
258,1,0.3558906316757202,805.3078396320343
259,1,0.644802987575531,807.5451908111572
260,1,0.585985541343689,809.3635828495026
261,1,0.8952913880348206,811.4368803501129
262,1,0.46637916564941406,813.2580945491791
263,1,0.6711175441741943,815.5926251411438
264,1,0.4221951365470886,816.9331431388855
265,1,0.29392820596694946,820.9608149528503
266,1,0.4553559720516205,822.4441652297974
267,1,0.26159682869911194,823.8327479362488
268,1,0.6675938367843628,825.8095164299011
269,1,0.46054336428642273,828.3793430328369
270,1,0.367605984210968,829.8851492404938
271,1,0.44146525859832764,833.7168452739716
272,1,0.34686940908432007,835.4470365047455
273,1,0.6762392520904541,863.8426840305328
274,1,0.5379538536071777,865.7964289188385
275,1,0.33775272965431213,868.6607947349548
276,1,0.6368551850318909,870.2553586959839
277,1,0.4388048052787781,872.9095575809479
278,1,0.5068870782852173,875.3679058551788
279,1,0.5561913847923279,876.7807841300964
280,1,1.0096874237060547,878.2534146308899
281,1,0.46034175157546997,880.3259551525116
282,1,0.7991040945053101,883.0519354343414
283,1,0.5223971605300903,884.500167131424
284,1,0.7634554505348206,886.2281403541565
285,1,0.7319626212120056,892.8852553367615
286,1,0.6140624284744263,894.4760196208954
287,1,0.5060974955558777,896.2606012821198
288,1,0.2753015160560608,897.4826049804688
289,1,0.3839516341686249,899.218593120575
290,1,0.7581371068954468,900.8978462219238
291,1,0.8124203681945801,906.5695013999939
292,1,0.5477727055549622,908.6092343330383
293,1,0.5076004266738892,910.422404050827
294,1,0.5110249519348145,912.7600977420807
295,1,0.40082693099975586,917.1202530860901
296,1,0.45436426997184753,919.3362414836884
297,1,0.5980343818664551,933.8541877269745
298,1,0.7838704586029053,936.1852071285248
299,1,0.3239341974258423,938.1665234565735
300,1,0.5832716822624207,941.5988879203796
301,1,0.45117881894111633,944.1818730831146
302,1,0.4232514500617981,946.247950553894
303,1,0.6138038635253906,949.3626728057861
304,1,0.46297287940979004,953.2529029846191
305,1,0.6392472982406616,954.5897860527039
306,1,0.7059146761894226,957.6830534934998
307,1,0.6544498205184937,959.3013534545898
308,1,0.6705400347709656,962.831264257431
309,1,0.8208882808685303,966.5828785896301
310,1,0.7173274755477905,968.0407817363739
311,1,0.71419757604599,970.2488853931427
312,1,0.610466718673706,972.2274823188782
313,1,0.5159434676170349,985.6650929450989
314,1,0.708086371421814,1000.301349401474
315,1,0.5412247776985168,1001.8972148895264
316,1,0.5319817066192627,1003.850147485733
317,1,0.7463947534561157,1005.4676833152771
318,1,0.6162242889404297,1007.6033525466919
319,1,0.9174294471740723,1011.2330346107483
320,1,0.6225218772888184,1015.1618781089783
321,2,0.4379400312900543,1043.4683437347412
322,2,0.45982998609542847,1046.0431594848633
323,2,0.5296213626861572,1048.3690075874329
324,2,0.4207179844379425,1050.6115124225616
325,2,0.5613384246826172,1052.2659320831299
326,2,0.6209873557090759,1053.5248165130615
327,2,0.43925753235816956,1055.7531199455261
328,2,0.5744884610176086,1058.1733016967773
329,2,0.3097556531429291,1061.0406799316406
330,2,0.4102047085762024,1074.4555945396423
331,2,0.41702741384506226,1076.114725112915
332,2,0.4651546776294708,1079.6853656768799
333,2,0.3645963966846466,1081.0261957645416
334,2,0.4664207398891449,1084.6515510082245
335,2,0.5465301275253296,1088.1728706359863
336,2,0.4795437455177307,1090.7392082214355
337,2,0.37483036518096924,1092.3591814041138
338,2,0.28709396719932556,1094.4193031787872
339,2,0.11014381051063538,1096.3432717323303
340,2,0.4333886504173279,1099.0037264823914
341,2,0.5361284613609314,1101.306300163269
342,2,0.4027877449989319,1103.2915713787079
343,2,0.3622071444988251,1105.010588169098
344,2,0.6645418405532837,1115.244882106781
345,2,0.5272631645202637,1117.2045769691467
346,2,0.6227869987487793,1145.6080675125122
347,2,0.5575215816497803,1149.360539674759
348,2,0.28481703996658325,1150.6799006462097
349,2,0.4042466878890991,1152.6624369621277
350,2,0.391893208026886,1155.7155213356018
351,2,0.5998503565788269,1157.6962368488312
352,2,0.3336942791938782,1158.9750027656555
353,2,0.4660632610321045,1162.3364748954773
354,2,0.1411387026309967,1165.655648469925
355,2,0.2324199676513672,1168.042772769928
356,2,0.31389114260673523,1169.4995794296265
357,2,0.35108405351638794,1177.0423419475555
358,2,0.22984200716018677,1178.750791311264
359,2,0.29265278577804565,1180.5348484516144
360,2,0.3032088279724121,1182.6253688335419
361,2,0.48947104811668396,1184.1542603969574
362,2,0.302687406539917,1185.8826580047607
363,2,0.39724603295326233,1187.3650662899017
364,2,0.351116418838501,1189.3008177280426
365,2,0.2553878426551819,1191.6325361728668
366,2,0.16976410150527954,1194.4807727336884
367,2,0.2707415223121643,1196.8690764904022
368,2,0.7068618535995483,1199.532481431961
369,2,0.28608399629592896,1200.986933708191
370,2,0.4307268559932709,1202.9231159687042
371,2,0.3729226589202881,1204.4296622276306
372,2,0.3057527244091034,1205.7072563171387
373,2,0.36531805992126465,1207.3020260334015
374,2,0.371194452047348,1208.7593767642975
375,2,0.2995903193950653,1210.9760482311249
376,2,0.28132668137550354,1212.79816532135
377,2,0.48695576190948486,1214.8007090091705
378,2,0.4010428488254547,1217.1345648765564
379,2,0.36448970437049866,1249.0191283226013
380,2,0.34888195991516113,1251.1650636196136
381,2,0.2815600037574768,1253.1474199295044
382,2,0.6455803513526917,1254.9612729549408
383,2,0.5455312728881836,1259.7045905590057
384,2,0.4538455009460449,1262.0083365440369
385,2,0.7273974418640137,1263.9361407756805
386,2,0.5787480473518372,1265.2102830410004
387,2,0.32602155208587646,1266.9593486785889
388,2,0.4843199849128723,1269.8124191761017
389,2,0.35476797819137573,1277.527634859085
390,2,0.3447853922843933,1280.9614832401276
391,2,0.2400979846715927,1282.9714257717133
392,2,0.39453843235969543,1286.6973812580109
393,2,0.5389329791069031,1288.3811314105988
394,2,0.27938589453697205,1290.8477895259857
395,2,0.3395620882511139,1292.3755214214325
396,2,0.35512083768844604,1294.505581855774
397,2,0.336426317691803,1295.918136358261
398,2,0.21869128942489624,1297.3286612033844
399,2,0.1662577986717224,1299.1395089626312
400,2,0.21106867492198944,1301.471601009369
401,2,0.2824072241783142,1303.45436835289
402,2,0.342584490776062,1305.7718725204468
403,2,0.546492338180542,1308.607084274292
404,2,0.4620979428291321,1310.6970129013062
405,2,0.2725905179977417,1312.4055750370026
406,2,0.3797833323478699,1315.8025016784668
407,2,0.2843247652053833,1321.1326739788055
408,2,0.22643467783927917,1323.0821089744568
409,2,0.5799314975738525,1325.0434427261353
410,2,0.22138729691505432,1326.7792522907257
411,2,0.4273657500743866,1328.9947590827942
412,2,0.25257033109664917,1330.1790747642517
413,2,0.3145386874675751,1333.528873682022
414,2,0.4366365671157837,1339.358803987503
415,2,0.5516697764396667,1364.5207040309906
416,2,0.566825270652771,1367.1894154548645
417,2,0.43460899591445923,1368.8468840122223
418,2,0.2944462299346924,1370.0776422023773
419,2,0.41647863388061523,1371.5527787208557
420,2,0.47429972887039185,1403.0760130882263
421,2,0.3667503595352173,1404.5387992858887
422,2,0.22303420305252075,1405.8609473705292
423,2,0.2072264850139618,1408.1882779598236
424,2,0.5825316905975342,1411.2518901824951
425,2,0.35600346326828003,1413.3167061805725
426,2,0.4415786862373352,1415.2459516525269
427,2,0.4559045433998108,1418.3511888980865
428,2,0.2564047574996948,1419.81005859375
429,2,0.3189607858657837,1421.3094778060913
430,2,0.2363709807395935,1423.0296502113342
431,2,0.3988240361213684,1425.4891681671143
432,2,0.1799478530883789,1426.996418952942
433,2,0.39022180438041687,1428.5970969200134
434,2,0.3517839312553406,1430.0704958438873
435,2,0.3848961293697357,1433.6897583007812
436,2,0.40540844202041626,1435.4189212322235
437,2,0.42550063133239746,1440.1356902122498
438,2,0.2626993954181671,1442.1220185756683
439,2,0.27803388237953186,1444.216127872467
440,2,0.24583514034748077,1445.4442129135132
441,2,0.4062230587005615,1447.8740601539612
442,2,0.40757155418395996,1449.2790970802307
443,2,0.31164225935935974,1452.1540563106537
444,2,0.618974506855011,1454.5715391635895
445,2,0.26972007751464844,1456.5799162387848
446,2,0.47249728441238403,1458.0874321460724
447,2,0.5655587315559387,1460.5028688907623
448,2,0.5582855343818665,1461.953236579895
449,2,0.5771273374557495,1463.3435790538788
450,2,0.4071451723575592,1469.5733332633972
451,2,0.596491277217865,1473.9292538166046
452,2,0.3252679705619812,1475.4670071601868
453,2,0.5220115184783936,1477.4470551013947
454,2,0.30189865827560425,1481.2764647006989
455,2,0.2565605640411377,1482.8988628387451
456,2,0.39239266514778137,1484.6264078617096
457,2,0.209149569272995,1486.129201412201
458,2,0.3975439667701721,1488.1602404117584
459,2,0.4041874408721924,1489.5706672668457
460,2,0.3885502517223358,1491.0531978607178
461,2,0.25015828013420105,1493.7409930229187
462,2,0.4216904044151306,1495.396785736084
463,2,0.41173624992370605,1497.3230786323547
464,2,0.3433411419391632,1498.8552758693695
465,2,0.3712262511253357,1501.3362123966217
466,2,0.6806319952011108,1502.8630397319794
467,2,0.2828247547149658,1505.1005036830902
468,2,0.29681646823883057,1506.379583120346
469,2,0.41865986585617065,1508.945782661438
470,2,0.2289615124464035,1510.285055398941
471,2,0.3449872136116028,1513.1227631568909
472,2,0.19944517314434052,1514.4581384658813
473,2,0.5135761499404907,1517.4960973262787
474,2,0.5414486527442932,1519.7087621688843
475,2,0.37517064809799194,1521.3825466632843
476,2,0.40664011240005493,1523.8004348278046
477,2,0.5637642741203308,1525.188283920288
478,2,0.143403559923172,1526.4528136253357
479,2,0.3578980565071106,1528.5846633911133
480,2,0.4212360382080078,1530.2381505966187
481,2,0.33331558108329773,1532.4915442466736
482,2,0.22981864213943481,1534.281120300293
483,2,0.5212678909301758,1539.0497314929962
484,2,0.47687315940856934,1542.7973275184631
485,2,0.3713807463645935,1544.1893651485443
486,2,0.40095847845077515,1545.972909450531
487,2,0.2603940963745117,1547.3770360946655
488,2,0.41727980971336365,1548.7674803733826
489,2,0.2846434414386749,1550.2662925720215
490,2,0.4938059449195862,1551.6760928630829
491,2,0.35889431834220886,1552.9027314186096
492,2,0.10269046574831009,1554.1349472999573
493,2,0.3748817443847656,1555.9206137657166
494,2,0.3273964822292328,1557.901957988739
495,2,0.5167537927627563,1560.6357855796814
496,2,0.18832910060882568,1561.9526977539062
497,2,0.22727128863334656,1563.7632417678833
498,2,0.460639625787735,1567.3029506206512
499,2,0.3441413640975952,1568.7627465724945
500,2,0.2538665533065796,1571.7951531410217
501,2,0.45765966176986694,1575.1836240291595
502,2,0.40039870142936707,1578.7584075927734
503,2,0.4798135757446289,1580.5695230960846
504,2,0.5325377583503723,1581.97563123703
505,2,0.39685142040252686,1584.1332607269287
506,2,0.4062674641609192,1587.241361618042
507,2,0.44736889004707336,1588.9777672290802
508,2,0.5354784727096558,1591.703637123108
509,2,0.4130321145057678,1595.7272741794586
510,2,0.4480767548084259,1599.6084015369415
511,2,0.5056156516075134,1602.186182975769
512,2,0.38099125027656555,1603.9701285362244
513,2,0.4369764029979706,1606.1788077354431
514,2,0.4443749189376831,1607.652598142624
515,2,0.34222573041915894,1614.3190760612488
516,2,0.27384111285209656,1615.73020529747
517,2,0.17734625935554504,1617.7571530342102
518,2,0.5398849248886108,1621.0861048698425
519,2,0.28926366567611694,1623.1852889060974
520,2,0.5703051686286926,1624.9189956188202
521,2,0.4889289140701294,1626.7058341503143
522,2,0.3120850622653961,1628.3942742347717
523,2,0.4389531910419464,1631.7272355556488
524,2,0.37078940868377686,1633.7893419265747
525,2,0.26566237211227417,1635.1301562786102
526,2,0.22882595658302307,1636.5823838710785
527,2,0.3685043454170227,1637.9664089679718
528,2,0.3148215413093567,1639.916391134262
529,2,0.3593260645866394,1641.8966171741486
530,2,0.41222912073135376,1648.4684829711914
531,2,0.34255772829055786,1650.410103559494
532,2,0.29973486065864563,1653.4336194992065
533,2,0.22775793075561523,1655.1395061016083
534,2,0.26969051361083984,1656.5975954532623
535,2,0.42212051153182983,1659.1958706378937
536,2,0.3656756281852722,1661.267783164978
537,2,0.47427859902381897,1662.7493093013763
538,2,0.5660960674285889,1664.017019033432
539,2,0.3662511706352234,1675.4052844047546
540,2,0.6573739051818848,1678.3903658390045
541,2,0.20579978823661804,1680.0702729225159
542,2,0.27904003858566284,1681.5763018131256
543,2,0.3018271028995514,1697.9107735157013
544,2,0.30534762144088745,1700.9439535140991
545,2,0.5272938013076782,1727.6785306930542
546,2,0.40024250745773315,1729.65717959404
547,2,0.3581352233886719,1731.1331870555878
548,2,0.18199001252651215,1732.5925269126892
549,2,0.24205714464187622,1734.1070528030396
550,2,0.16252529621124268,1735.3297119140625
551,2,0.5048131346702576,1738.2067749500275
552,2,0.248119056224823,1740.4238431453705
553,2,0.23701506853103638,1742.2099986076355
554,2,0.41940924525260925,1743.6667647361755
555,2,0.3780657649040222,1745.9981257915497
556,2,0.40142616629600525,1747.4123396873474
557,2,0.5147317051887512,1751.3398370742798
558,2,0.375572144985199,1753.509756565094
559,2,0.21142372488975525,1754.786464214325
560,2,0.5193836092948914,1762.196762084961
561,2,0.40117913484573364,1763.676849603653
562,2,0.343133807182312,1765.0650625228882
563,2,0.16164442896842957,1767.0248138904572
564,2,0.2814229130744934,1768.6452476978302
565,2,0.34586453437805176,1770.7852296829224
566,2,0.43897148966789246,1773.5427703857422
567,2,0.48401015996932983,1775.6155264377594
568,2,0.2461112141609192,1776.844835281372
569,2,0.4123944044113159,1778.4624547958374
570,2,0.2760106027126312,1779.8665823936462
571,2,0.5022172927856445,1782.2014718055725
572,2,0.40778428316116333,1784.1356842517853
573,2,0.259618878364563,1785.4811472892761
574,2,0.5000572800636292,1800.3054156303406
575,2,0.47847819328308105,1805.9700355529785
576,2,0.47072896361351013,1809.7992188930511
577,2,0.2660106420516968,1814.160313129425
578,2,0.46602797508239746,1815.63312292099
579,2,0.25312283635139465,1817.3421773910522
580,2,0.3224356472492218,1831.280375957489
581,2,0.4350619912147522,1833.6664428710938
582,2,0.5793738961219788,1849.4583020210266
583,2,0.3841595947742462,1851.0591473579407
584,2,0.21648181974887848,1852.469249010086
585,2,0.4082472026348114,1855.529595375061
586,2,0.4614033102989197,1857.6660251617432
587,2,0.3324255347251892,1860.3998982906342
588,2,0.32622992992401123,1861.9292223453522
589,2,0.5823250412940979,1863.8827936649323
590,2,0.4764828085899353,1870.1520881652832
591,2,0.3104953169822693,1873.1817989349365
592,2,0.3555583655834198,1874.903198003769
593,2,0.3819500803947449,1877.621215581894
594,2,0.44119760394096375,1880.0986082553864
595,2,0.37236130237579346,1887.5030281543732
596,2,0.3141898214817047,1889.5084145069122
597,2,0.8096848726272583,1891.1268289089203
598,2,0.2397332787513733,1893.4428126811981
599,2,0.3479267954826355,1897.0715465545654
600,2,0.4307367503643036,1901.6380298137665
601,2,0.22977212071418762,1903.049607515335
602,2,0.42773401737213135,1905.2579202651978
603,2,0.1237424910068512,1906.5308825969696
604,2,0.22145548462867737,1907.8652756214142
605,2,0.1717429906129837,1909.9393668174744
606,2,0.4483727514743805,1911.6459369659424
607,2,0.4095142185688019,1915.5281553268433
608,2,0.5271214842796326,1917.4880528450012
609,2,0.4899236559867859,1946.5909595489502
610,2,0.45628058910369873,1948.2738683223724
611,2,0.4826986789703369,1954.7549765110016
612,2,0.464347779750824,1956.6916453838348
613,2,0.3367626667022705,1958.697890996933
614,2,0.3296935558319092,1961.8014464378357
615,2,0.39016252756118774,1963.4754130840302
616,2,0.32949331402778625,1964.9962105751038
617,2,0.14484766125679016,1976.184169769287
618,2,0.11486177891492844,1977.5716800689697
619,2,0.4465214014053345,1979.4976661205292
620,2,0.3354390859603882,1980.42991065979
621,2,0.5746516585350037,1982.4929013252258
622,2,0.19305408000946045,1983.807463169098
623,2,0.223805770277977,1985.9381923675537
624,2,0.30735278129577637,1987.4691727161407
625,2,0.4159656763076782,1989.0891151428223
626,2,0.39446473121643066,1992.1791877746582
627,2,0.5091429948806763,1993.9973530769348
628,2,0.3503827154636383,1996.0026252269745
629,2,0.33485180139541626,1997.655056476593
630,2,0.5072310566902161,1999.7169444561005
631,2,0.27097660303115845,2001.3702492713928
632,2,0.4349629878997803,2003.3841080665588
633,2,0.3939191699028015,2005.2001702785492
634,2,0.5081028938293457,2008.0250160694122
635,2,0.4490430951118469,2022.6467008590698
636,2,0.1225462555885315,2025.3013265132904
637,2,0.3429756164550781,2026.9886648654938
638,2,0.39809298515319824,2029.4035909175873
639,2,0.19163459539413452,2031.105797290802
640,2,0.4836825430393219,2033.5296490192413
641,3,0.21612179279327393,2036.9388823509216
642,3,0.24744468927383423,2038.7459514141083
643,3,0.2796628773212433,2040.8088691234589
644,3,0.20188340544700623,2042.78781747818
645,3,0.18675336241722107,2044.4758150577545
646,3,0.1821202039718628,2046.427377462387
647,3,0.3661004304885864,2048.08847284317
648,3,0.19970381259918213,2051.663323163986
649,3,0.21870817244052887,2055.550145149231
650,3,0.17353101074695587,2057.5582234859467
651,3,0.2234506458044052,2058.8390097618103
652,3,0.18994350731372833,2060.4403908252716
653,3,0.22416478395462036,2062.5156376361847
654,3,0.22188016772270203,2063.988184928894
